feature_id,feature_name,product_domain,expected_code_guide,existing_code_guide_should_be_amended,new_code_guide_required,possible_reclassification,verification_blocked_by_missing_guide,risk_severity,recommended_owner,founder_decision_required,notes
ES-FEAT-AI-004,recommendations,Artificial intelligence,DOC-CG-AI-MODEL-GOVERNANCE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-AI-MODEL-GOVERNANCE requires authentication or drafting authority before use.
ES-FEAT-AI-005,scheduling assistance,Artificial intelligence,DOC-CG-AI-MODEL-GOVERNANCE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-AI-MODEL-GOVERNANCE requires authentication or drafting authority before use.
ES-FEAT-AI-006,anomaly detection,Artificial intelligence,DOC-CG-AI-MODEL-GOVERNANCE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-AI-MODEL-GOVERNANCE requires authentication or drafting authority before use.
ES-FEAT-AI-007,reporting interpretation,Artificial intelligence,DOC-CG-AI-MODEL-GOVERNANCE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-AI-MODEL-GOVERNANCE requires authentication or drafting authority before use.
ES-FEAT-AI-008,model providers,Artificial intelligence,DOC-CG-AI-MODEL-GOVERNANCE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-AI-MODEL-GOVERNANCE requires authentication or drafting authority before use.
ES-FEAT-AI-009,human review,Artificial intelligence,DOC-CG-AI-MODEL-GOVERNANCE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-AI-MODEL-GOVERNANCE requires authentication or drafting authority before use.
ES-FEAT-AI-010,prohibited decisions,Artificial intelligence,DOC-CG-AI-MODEL-GOVERNANCE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-AI-MODEL-GOVERNANCE requires authentication or drafting authority before use.
ES-FEAT-AI-011,prompt and output handling,Artificial intelligence,DOC-CG-AI-MODEL-GOVERNANCE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-AI-MODEL-GOVERNANCE requires authentication or drafting authority before use.
ES-FEAT-AI-012,AI provenance,Artificial intelligence,DOC-CG-AI-MODEL-GOVERNANCE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-AI-MODEL-GOVERNANCE requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-001,Stripe,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-002,QuickBooks,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-003,Google Calendar,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-004,Microsoft Calendar,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-005,Apple Calendar or ICS,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-006,email,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-007,SMS,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-008,push notifications,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-009,electronic-signature providers,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-010,maps,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-011,storage,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-012,media processing,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-013,identity providers,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-014,accounting imports,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-015,payment imports,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-INTEGRATIONS-016,data export,Integrations and external providers,DOC-CG-VENDOR-THIRD-PARTY-RISK,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,HIGH,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-VENDOR-THIRD-PARTY-RISK requires authentication or drafting authority before use.
ES-FEAT-DEVELOPER-001,APIs,Developer platform and extensibility,DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,MEDIUM,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE requires authentication or drafting authority before use.
ES-FEAT-DEVELOPER-002,webhooks,Developer platform and extensibility,DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,MEDIUM,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE requires authentication or drafting authority before use.
ES-FEAT-DEVELOPER-003,events,Developer platform and extensibility,DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,MEDIUM,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE requires authentication or drafting authority before use.
ES-FEAT-DEVELOPER-004,adapters,Developer platform and extensibility,DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,MEDIUM,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE requires authentication or drafting authority before use.
ES-FEAT-DEVELOPER-005,plugins,Developer platform and extensibility,DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,MEDIUM,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE requires authentication or drafting authority before use.
ES-FEAT-DEVELOPER-006,service accounts,Developer platform and extensibility,DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,MEDIUM,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE requires authentication or drafting authority before use.
ES-FEAT-DEVELOPER-007,integrations,Developer platform and extensibility,DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,MEDIUM,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE requires authentication or drafting authority before use.
ES-FEAT-DEVELOPER-008,rate limits,Developer platform and extensibility,DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,MEDIUM,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE requires authentication or drafting authority before use.
ES-FEAT-DEVELOPER-009,versioning,Developer platform and extensibility,DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,MEDIUM,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE requires authentication or drafting authority before use.
ES-FEAT-DEVELOPER-010,developer credentials,Developer platform and extensibility,DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,MEDIUM,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE requires authentication or drafting authority before use.
ES-FEAT-DEVELOPER-011,sandbox behavior,Developer platform and extensibility,DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,MEDIUM,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE requires authentication or drafting authority before use.
ES-FEAT-DEVELOPER-012,deprecation,Developer platform and extensibility,DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE,NO,YES,RETAIN_CODE_GUIDE_GAP_UNLESS_ARCHITECTURE_OR_OPERATING_STANDARD_OWNER_RECLASSIFIES,YES,MEDIUM,ARCHITECTURE,PENDING,Expected guide reassigned from placeholder after review finding; DOC-CG-DOMAIN-SPECIFIC-GUIDE-CANDIDATE requires authentication or drafting authority before use.
