mapping_id,source_id,guide_id,mapping_type,authority_status,coverage_note,gap_references
CGMAP-0073,CGSRC-FOUNDER-0011,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0074,CGSRC-FOUNDER-0011,ES-CG-12,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0075,CGSRC-FOUNDER-0011,ES-CG-10,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0076,CGSRC-FOUNDER-0012,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0077,CGSRC-FOUNDER-0012,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0078,CGSRC-FOUNDER-0012,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0079,CGSRC-FOUNDER-0012,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0080,CGSRC-FOUNDER-0012,ES-CG-09,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0081,CGSRC-FOUNDER-0012,ES-CG-12,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0082,CGSRC-FOUNDER-0012,ES-CG-10,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0083,CGSRC-FOUNDER-0013,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0084,CGSRC-FOUNDER-0013,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0085,CGSRC-FOUNDER-0013,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0086,CGSRC-FOUNDER-0013,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0087,CGSRC-FOUNDER-0013,ES-CG-09,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0088,CGSRC-FOUNDER-0013,ES-CG-12,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0089,CGSRC-FOUNDER-0013,ES-CG-10,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0090,CGSRC-FOUNDER-0014,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0091,CGSRC-FOUNDER-0014,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0092,CGSRC-FOUNDER-0014,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0093,CGSRC-FOUNDER-0014,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0094,CGSRC-FOUNDER-0014,ES-CG-07,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0095,CGSRC-FOUNDER-0014,ES-CG-12,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0096,CGSRC-FOUNDER-0014,ES-CG-10,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0097,CGSRC-FOUNDER-0015,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0098,CGSRC-FOUNDER-0015,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0099,CGSRC-FOUNDER-0015,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0100,CGSRC-FOUNDER-0015,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0101,CGSRC-FOUNDER-0015,ES-CG-12,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0102,CGSRC-FOUNDER-0015,ES-CG-10,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0103,CGSRC-FOUNDER-0016,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0104,CGSRC-FOUNDER-0016,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0105,CGSRC-FOUNDER-0016,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0106,CGSRC-FOUNDER-0016,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0107,CGSRC-FOUNDER-0016,ES-CG-06,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0108,CGSRC-FOUNDER-0016,ES-CG-12,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0109,CGSRC-FOUNDER-0016,ES-CG-10,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0110,CGSRC-FOUNDER-0017,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0111,CGSRC-FOUNDER-0017,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0112,CGSRC-FOUNDER-0017,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0113,CGSRC-FOUNDER-0017,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0114,CGSRC-FOUNDER-0017,ES-CG-12,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0115,CGSRC-FOUNDER-0017,ES-CG-10,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0116,CGSRC-FOUNDER-0018,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0117,CGSRC-FOUNDER-0018,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0118,CGSRC-FOUNDER-0018,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0119,CGSRC-FOUNDER-0018,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0120,CGSRC-FOUNDER-0018,ES-CG-09,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0121,CGSRC-FOUNDER-0018,ES-CG-12,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0122,CGSRC-FOUNDER-0018,ES-CG-10,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0123,CGSRC-FOUNDER-0019,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0124,CGSRC-FOUNDER-0019,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0125,CGSRC-FOUNDER-0019,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0126,CGSRC-FOUNDER-0019,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0127,CGSRC-FOUNDER-0019,ES-CG-12,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0128,CGSRC-FOUNDER-0019,ES-CG-10,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0129,CGSRC-FOUNDER-0020,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0130,CGSRC-FOUNDER-0020,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0131,CGSRC-FOUNDER-0020,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0132,CGSRC-FOUNDER-0020,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0133,CGSRC-FOUNDER-0020,ES-CG-11,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0134,CGSRC-FOUNDER-0020,ES-CG-12,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0135,CGSRC-FOUNDER-0020,ES-CG-10,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0136,CGSRC-FOUNDER-0021,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0137,CGSRC-FOUNDER-0021,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0138,CGSRC-FOUNDER-0021,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0139,CGSRC-FOUNDER-0021,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0140,CGSRC-FOUNDER-0021,ES-CG-12,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0141,CGSRC-FOUNDER-0021,ES-CG-10,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0142,CGSRC-FOUNDER-0022,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0143,CGSRC-FOUNDER-0022,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0144,CGSRC-FOUNDER-0022,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0145,CGSRC-FOUNDER-0022,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0146,CGSRC-FOUNDER-0022,ES-CG-07,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0147,CGSRC-FOUNDER-0022,ES-CG-12,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0148,CGSRC-FOUNDER-0022,ES-CG-10,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0149,CGSRC-FOUNDER-0023,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0150,CGSRC-FOUNDER-0023,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0151,CGSRC-FOUNDER-0023,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0152,CGSRC-FOUNDER-0023,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0153,CGSRC-FOUNDER-0023,ES-CG-09,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0154,CGSRC-FOUNDER-0023,ES-CG-12,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0155,CGSRC-FOUNDER-0023,ES-CG-10,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0156,CGSRC-FOUNDER-0024,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0157,CGSRC-FOUNDER-0024,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0158,CGSRC-FOUNDER-0024,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0159,CGSRC-FOUNDER-0024,ES-CG-03,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0160,CGSRC-FOUNDER-0024,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0161,CGSRC-FOUNDER-0024,ES-CG-08,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0162,CGSRC-FOUNDER-0025,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0163,CGSRC-FOUNDER-0025,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0164,CGSRC-FOUNDER-0025,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0165,CGSRC-FOUNDER-0025,ES-CG-03,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0166,CGSRC-FOUNDER-0025,ES-CG-04,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0167,CGSRC-FOUNDER-0025,ES-CG-08,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0168,CGSRC-FOUNDER-0026,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0169,CGSRC-FOUNDER-0026,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0170,CGSRC-FOUNDER-0026,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0171,CGSRC-FOUNDER-0027,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0172,CGSRC-FOUNDER-0027,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0173,CGSRC-FOUNDER-0027,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0174,CGSRC-FOUNDER-0027,ES-CG-05,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0175,CGSRC-FOUNDER-0027,ES-CG-07,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0176,CGSRC-FOUNDER-0028,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0177,CGSRC-FOUNDER-0028,ES-CG-01,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0178,CGSRC-FOUNDER-0028,ES-CG-13,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0179,CGSRC-FOUNDER-0028,ES-CG-06,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
CGMAP-0180,CGSRC-FOUNDER-0029,ES-CG-00,MANDATORY,CONTROLLING,Initial CGP-003 source coverage only; no guide control drafted or adopted.,
