source_id,exact_title,artifact_class,version,repository_path,git_blob,source_commit,sha256,byte_length,lifecycle_state,authority_state,relevant_section,predecessor,successor,current_or_historical_status,unresolved_conflict
SRC-0022,MASTER HORSE TRANSFER AND CONTINUITY POLICY,CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/MASTER_HORSE_TRANSFER_AND_CONTINUITY_POLICY.md,4c5af4e43db0d3a1c760ced7c4553470275ab6d0,1eb384d80daa700ba2e71ee42872cc9bba926332,a54fd42261d99819f26ac77a6e207f121049a3c4f6d2e69e3b6e7b5167435c6b,99141,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0023,Master Horse Transfer and Continuity Policy Adoption Report,CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/MASTER_HORSE_TRANSFER_AND_CONTINUITY_POLICY_ADOPTION_REPORT.md,32302ebf4f0e58d83a82b674b0635c5ba03a46b0,1eb384d80daa700ba2e71ee42872cc9bba926332,07e7404839ff3fbde4d64cbde01861d35bf9ac3999bcd74ca1eef80583cd4b70,1878,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0024,Master Horse Transfer and Continuity Policy Final Lock Report,CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/MASTER_HORSE_TRANSFER_AND_CONTINUITY_POLICY_FINAL_LOCK_REPORT.md,6a81c0f1097d8bf161c7261c0b60eed28b83d714,1eb384d80daa700ba2e71ee42872cc9bba926332,1681c6fc298c1c2ada88cf7538fee50fd4bafa2b1edbd87f1246435ce89026c7,1923,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0025,"MASTER IDENTITY, ACCOUNT, AND ACTOR MODEL",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0.md,2d3936614cc0bfa819055346442cb0de634e29cf,1eb384d80daa700ba2e71ee42872cc9bba926332,1c79c20a2edd2e7e3907e875679c5871d53c146a226364fb0cc3f956d39f5d0e,54511,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0026,"Master Identity, Account, and Actor Model V2.0 Adoption Ledger",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_ADOPTION_LEDGER.md,9125fdbb8e8689b2575521a43f19f232ca22e4fa,1eb384d80daa700ba2e71ee42872cc9bba926332,91512918b0e2f2d3aafc0a14c072340311a1975efa230c0f5bd17cfa6ce34b4d,1819,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0027,MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_ADOPTION_MANIFEST,MANIFEST_OR_CHECKSUM_LEDGER,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_ADOPTION_MANIFEST.json,7f6d002cfc4bfbd70eceb3c74b915833961bd0d6,1eb384d80daa700ba2e71ee42872cc9bba926332,84dd02d4d9e0e4fc9c4ec5949e2c22aefc69019110cf7bd3e23aa16cd836eebb,1508,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0028,"Master Identity, Account, and Actor Model V2.0 Adoption Report",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_ADOPTION_REPORT.md,5adab00d16f122013d7557f23b8a0322d9d2dfe8,1eb384d80daa700ba2e71ee42872cc9bba926332,4be7815ffc28adc30bfd331e3d87009432dc038886282dfbabe5dd262f483dcf,2763,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0029,"Master Identity, Account, and Actor Model V2.0 Final Lock Decision",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_FINAL_LOCK_DECISION.md,4fdd27d91f2cf671bae0bea683a04dc96c0900ff,1eb384d80daa700ba2e71ee42872cc9bba926332,5634f75dbefe32616f8908b9a731187c5c165a43b4de97f14d6cbd8449cf0b46,929,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0030,"Master Identity, Account, and Actor Model V2.0 Final Lock Report",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_FINAL_LOCK_REPORT.md,fe7e7bf6530505a4c7bd1ba9df65e0a2d739c3a0,1eb384d80daa700ba2e71ee42872cc9bba926332,f2f9a3ad2b660dea27170db63b81c11decb8aeaeb8809bf0d1de234dd747a0b9,1673,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0031,"Master Identity, Account, and Actor Model V2.0 Lock Manifest",MANIFEST_OR_CHECKSUM_LEDGER,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_LOCK_MANIFEST.md,d404a4cc4cd6b4bd7514c4ad04fae09e853d5adb,1eb384d80daa700ba2e71ee42872cc9bba926332,0ca39f803324efa66803d0c5f041489adf522ac013bbfd431e9f398973574920,5774,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0032,Identity V2.0 Lock Verification Matrix,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_LOCK_VERIFICATION_MATRIX.md,5a543055ad5b90c7c31d1d33afea24147fbed445,1eb384d80daa700ba2e71ee42872cc9bba926332,0238a69d0e4b731d8066dce7c2fb0afaed275a19bfadf5bb5fbf24818012353e,1198,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0033,Identity V2.0 P2 Retention Register,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_P2_RETENTION_REGISTER.md,3e802f30005812f8b62eb2d06625e212a55984fb,1eb384d80daa700ba2e71ee42872cc9bba926332,36f3784ed55329b835b93b26ac482efd37ccf6769e2feac1dc585a591b15aeaa,2161,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0034,MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_SHA256SUMS,MANIFEST_OR_CHECKSUM_LEDGER,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_SHA256SUMS.txt,3ea8c6a63629ab38e364280410cf8c4eb20e76e6,1eb384d80daa700ba2e71ee42872cc9bba926332,c85d7e75e5dbb0c557974bda7c31786db03458e862c23719cb7dbdf10a8755ee,3678,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0035,MASTER_PERMISSION_MODEL.md,CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/MASTER_PERMISSION_MODEL.md,e845df4af0fd77ced5fc9f83a3847a36f220557e,1eb384d80daa700ba2e71ee42872cc9bba926332,2034979a0fe77fd89ba065ecf9d309f5897641b6c38c9bde7c69dc8ac06adeab,45150,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
