field_name,definition,data_type,required_or_optional,permitted_values,null_treatment,source_of_truth,validation_rule,example,prohibited_use,relationship_to_other_registers
age,age,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,age_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
current_status,current status,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,current_status_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
mitigation,mitigation,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,mitigation_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
root_cause,root cause,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,root_cause_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
closure_evidence,closure evidence,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,closure_evidence_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
second_reviewer_not_assigned,second reviewer not assigned,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,second_reviewer_not_assigned_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
closure_authority,closure authority,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,closure_authority_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
reopening_trigger,reopening trigger,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,reopening_trigger_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
business_justification,business justification,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,business_justification_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
approving_authority,approving authority,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,approving_authority_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
compensating_controls,compensating controls,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,compensating_controls_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
effective_date,effective date,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,effective_date_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
expiration_date,expiration date,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,expiration_date_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
renewal_limit,renewal limit,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,renewal_limit_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
affected_users_systems_or_data,affected users systems or data,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,affected_users_systems_or_data_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
monitoring_requirement,monitoring requirement,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,monitoring_requirement_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
renewal_evidence,renewal evidence,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,renewal_evidence_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
automatic_reopening_upon_expiration,automatic reopening upon expiration,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,automatic_reopening_upon_expiration_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
silent_permanent_continuation_prohibited,silent permanent continuation prohibited,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,silent_permanent_continuation_prohibited_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
accepted_risks,accepted risks,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; enum and relationship checks where implemented,accepted_risks_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
