source_id,exact_title,artifact_class,version,repository_path,git_blob,source_commit,sha256,byte_length,lifecycle_state,authority_state,relevant_section,predecessor,successor,current_or_historical_status,unresolved_conflict
SRC-0087,Founder Approval and Authority Status,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_ADOPTED_SOURCE.md,11f4eabb995781fab8f6fbfaa856443ffe188345,1eb384d80daa700ba2e71ee42872cc9bba926332,7561351c796d433ac6b9da1eb66eccc53acc2244c764903f6a844d44da704361,51339,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0088,C0-004 Master Product Vision Constitutional Adoption Record,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_004_master_product_vision/C0_004_MASTER_PRODUCT_VISION_CONSTITUTIONAL_ADOPTION_RECORD.md,e29085aa7db80797dc58406cfc86f8feb28f2b47,1eb384d80daa700ba2e71ee42872cc9bba926332,75f75bb38bc13364cee1f51085fc0291996c2b0330acc1e483cb8632bc5ffd18,1850,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0089,C0_004_MASTER_PRODUCT_VISION_CONSTITUTIONAL_ADOPTION_RECORD,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_004_master_product_vision/C0_004_MASTER_PRODUCT_VISION_CONSTITUTIONAL_ADOPTION_RECORD.sha256,c09896cac6bcd0dc48aa733efd635eb68320550f,1eb384d80daa700ba2e71ee42872cc9bba926332,c2c68aa60c51c78003093858bf35ade39e47103f6640741543b596f9d07e253d,129,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0090,MASTER_PRODUCT_VISION_V2_1_ADOPTED_PRE_LOCK,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_004_master_product_vision/MASTER_PRODUCT_VISION_V2_1_ADOPTED_PRE_LOCK.docx,86fb16ab238c5ba1449a4a870fab7158845163e0,1eb384d80daa700ba2e71ee42872cc9bba926332,bac7f56e6285633a14f1c7feb315767ff17f7adec6a47c48e0b8ce342227a101,63054,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0091,MASTER PRODUCT VISION,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_004_master_product_vision/MASTER_PRODUCT_VISION_V2_1_ADOPTED_PRE_LOCK.md,5d4454efa7e9369c75ef81c2fd34e11cea07da22,1eb384d80daa700ba2e71ee42872cc9bba926332,ddf31c602a777e7c0d107adfd2523d2e22989b2227cb25fd0a851b21c0e8e6ef,55909,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0092,MASTER_PRODUCT_VISION_V2_1_PRE_ADOPTION_FOUNDER_APPROVED,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_004_master_product_vision/history/MASTER_PRODUCT_VISION_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.docx,3b2b2cde32d021938fe4f4bcb9c5da050017e676,1eb384d80daa700ba2e71ee42872cc9bba926332,a8da28bfdfe5f72512dc88deb4daca3e3c7e87be29523d77adda1f4215340028,63054,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0093,MASTER PRODUCT VISION,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_004_master_product_vision/history/MASTER_PRODUCT_VISION_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.md,050ea50ec5b0d82b480b081fe0b4ff77dfb31a3f,1eb384d80daa700ba2e71ee42872cc9bba926332,ef3f28009d4552c7067f5eef0bcb554521a9feda6228adf63dd3979fb193ca30,55917,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0106,MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK.docx,158985a63acfcfe506d7eefebda87b2843d6b856,1eb384d80daa700ba2e71ee42872cc9bba926332,ab33923507e0d3ef9a4cc9670a25786c1b752b126d319d532c495d3efc9aff9c,72940,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0107,"MASTER AGREEMENT, CONSENT, AND AUTHORIZATION MODEL",ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK.md,f9161bccfd801aaa746ebf81001a6855a9d9cc98,1eb384d80daa700ba2e71ee42872cc9bba926332,a96effd167554d84dbdf18f0804468abcf67a9a9e326c6ea8907e59779097bc0,86071,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0108,MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/history/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.docx,319e7cfb368ee000837b2481e0615d0f293b73ce,1eb384d80daa700ba2e71ee42872cc9bba926332,735f6a8395019d3d48496cf4041d2c839202caf11cfab52cb3f499501689c55b,72940,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0109,"MASTER AGREEMENT, CONSENT, AND AUTHORIZATION MODEL",ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/history/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.md,7ea621f23ffb15a2b422e0f78bb0dd59cfd4085c,1eb384d80daa700ba2e71ee42872cc9bba926332,fca7f430a405cd169d44d1be6e5eb3c269f3dd8872aea95ac743dc056240815b,86079,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0113,C0_023_C0_035_ADOPTION_EVIDENCE_MANIFEST,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/C0_023_C0_035_ADOPTION_EVIDENCE_MANIFEST.json,1e2b0da8ec3a90269e8dc322548414c4b8cabadd,1eb384d80daa700ba2e71ee42872cc9bba926332,0521f343d48210a3eb809a9b9c2c6dcf5b8c6b11b1441d98dd1d4ade1ea2686d,22545,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0114,C0_023_C0_035_ADOPTION_EVIDENCE_PACKAGE_RECORD,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/C0_023_C0_035_ADOPTION_EVIDENCE_PACKAGE_RECORD.json,b949d2a2569c10bcd42d2d367099fe6188f9a531,1eb384d80daa700ba2e71ee42872cc9bba926332,7e1d8c234c6acf7c1296dc72d71baed9cf8f269e499c863a33404fa404f5a42e,849,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0117,C0-023 and C0-035 Dependency and Conflict Review,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/C0_023_C0_035_DEPENDENCY_AND_CONFLICT_REVIEW.md,a41a991d2283a4fd1f83e3857575294c1089a208,1eb384d80daa700ba2e71ee42872cc9bba926332,7e9377040dbf621d02118df675377d805463dd413e16d724c7404ebece8a71fa,1082,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0123,MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.pdf,3367820c173669a239df3c0cd1140d466a2884cf,1eb384d80daa700ba2e71ee42872cc9bba926332,c917e905e558c08022b2d234cd254c2117370875d859b49551707862f25c3ef2,389987,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0124,contact-sheet-01,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/contact-sheet-01.png,7f5a78e0004b41d6a09de714c3709ddcf42f5bb0,1eb384d80daa700ba2e71ee42872cc9bba926332,0dda2b980a93dd6e312833fd22bf30485580881bb9a3ba1a285cad959f626f88,2106518,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0125,contact-sheet-02,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/contact-sheet-02.png,332b46f7c9f10613e8d5b0c11478cb1e7f502356,1eb384d80daa700ba2e71ee42872cc9bba926332,543b09199d1d542dc9614d4c759126556ea0e593c0cefc012cc1b9e934419adb,1960894,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0126,page-1,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-1.png,7968b4a1d0f1a1e233528203e9ac0746cd92e626,1eb384d80daa700ba2e71ee42872cc9bba926332,3467add871146aa2735a517ab212f7113591d358d0f164b789522aa2ff18d360,390004,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0127,page-10,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-10.png,a821e4d2c7835cae21571852bf60de9abc7e7e46,1eb384d80daa700ba2e71ee42872cc9bba926332,023d2a67cda305e0488b0782b86f1402d48c6df95eef7bae90a34857a1c05952,429303,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0128,page-11,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-11.png,1e9715e06139a5ec30fb249e30bb30f73ce089e3,1eb384d80daa700ba2e71ee42872cc9bba926332,eb82ab1747f6c98eb40e0690dcf4c71594fad29787eb153aa9142b8900d5d73f,468601,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0129,page-12,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-12.png,948da346a0b950399ab43dff6ecf783540870a74,1eb384d80daa700ba2e71ee42872cc9bba926332,49df07e9e0653ce54446369fde97fd84d32acb6aeba96df80075cc1e5c842e30,430759,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0130,page-13,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-13.png,f4d38b767b75258f17f30123078f93e352b8959a,1eb384d80daa700ba2e71ee42872cc9bba926332,e1247eb0d8b9d024b28930158121ae3663bfab757395dc95146db20d499d280e,446600,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0131,page-14,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-14.png,a59f2c6a579ea936412f725ed3a1be0ea68f8c38,1eb384d80daa700ba2e71ee42872cc9bba926332,2525d592a1172a09ad1f9624e36b7131c5bf5d0bf2545ee660891161cc0dcf9b,385337,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0132,page-15,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-15.png,a76ba9142ee84b592a6888f94fff23d496facbcd,1eb384d80daa700ba2e71ee42872cc9bba926332,31d6fbaed915db4173a7ba3bf421aef511cb95ac7b09f7a343918f76066f6b34,407653,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0133,page-16,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-16.png,d43bdd17b7ad852f13f87122871d1aecd167c097,1eb384d80daa700ba2e71ee42872cc9bba926332,3cd38dc41c47d5d58c3b75bb86a3117bae3fbf59c6ddc348b684e9df7a8fb473,442728,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
