source_id,exact_title,artifact_class,version,repository_path,git_blob,source_commit,sha256,byte_length,lifecycle_state,authority_state,relevant_section,predecessor,successor,current_or_historical_status,unresolved_conflict
SRC-0050,Master Relationship Model v2.0 Final Lock Report,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_RELATIONSHIP_MODEL_V2_0_FINAL_LOCK_REPORT.md,ddc98283e14b66cdc8cc733dc86d3b1bbe682f93,1eb384d80daa700ba2e71ee42872cc9bba926332,918b9af3844c857dbd404cf1c20f22a30dc060f4eb6d758e2f3249b2d16c1af8,7105,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0052,Master Relationship Model v2.0 Lock Blocker Report,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_RELATIONSHIP_MODEL_V2_0_LOCK_BLOCKER_REPORT.md,9323b311f59de7baf36b336f7a747cb12802ffc5,1eb384d80daa700ba2e71ee42872cc9bba926332,d028e2f4fe661da22d61ead158af9be2585d8d0e05214ea162df516aaaf3e2a9,4212,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0053,Master Relationship Model v2.0 Lock Recommendation,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_RELATIONSHIP_MODEL_V2_0_LOCK_RECOMMENDATION.md,4db4f3b5fb35dd66ed43892adf4a1e0e267e44d8,1eb384d80daa700ba2e71ee42872cc9bba926332,313fada9983d4db020528c109d476db15a78f2ee4b2c1cd52af0f3171e387638,2763,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0055,MASTER AUDIT EVENT AND EVIDENCE MODEL,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_AUDIT_EVENT_AND_EVIDENCE_MODEL_V2_0_ADOPTED_SOURCE.md,973670e46a524d6dff583e6c07f909717c55ef8e,1eb384d80daa700ba2e71ee42872cc9bba926332,321aefaeee9f04ad927c01d96e4b05549713c118f9868b7fccf7a8e9b53d8ea2,71607,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0075,**FOUNDER-CONFIRMED RECONCILED CONSTITUTIONAL CANDIDATE**,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V1.2,docs/canon/adopted_sources/MASTER_MINOR_GUARDIANSHIP_SAFEGUARDING_AND_PROTECTED_PARTICIPANT_MODEL_V1_2_ADOPTED_SOURCE.md,3d19d650ea51c93680cea5301df57e7b24c2c66f,1eb384d80daa700ba2e71ee42872cc9bba926332,83ed4cae3d88e8f9921f8bed971ac9e4c49007c5f847aa704ce4eecae814bdbd,89345,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0085,MASTER SECURITY INCIDENT RESPONSE AND DISCLOSURE MODEL,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V1.0,docs/canon/adopted_sources/MASTER_SECURITY_INCIDENT_RESPONSE_AND_DISCLOSURE_MODEL_V1_0_ADOPTED_SOURCE.md,fc629c7d55815d044e179e07ac9c3f97889bf655,1eb384d80daa700ba2e71ee42872cc9bba926332,3dafa7991acc40eb321cdfeae5b9caa59dbf0a41f5184bee36ec9defb0b59734,17126,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0087,Founder Approval and Authority Status,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_VENDOR_SECURITY_AND_SUPPLY_CHAIN_MODEL_V2_0_ADOPTED_SOURCE.md,11f4eabb995781fab8f6fbfaa856443ffe188345,1eb384d80daa700ba2e71ee42872cc9bba926332,7561351c796d433ac6b9da1eb66eccc53acc2244c764903f6a844d44da704361,51339,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0090,MASTER_PRODUCT_VISION_V2_1_ADOPTED_PRE_LOCK,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_004_master_product_vision/MASTER_PRODUCT_VISION_V2_1_ADOPTED_PRE_LOCK.docx,86fb16ab238c5ba1449a4a870fab7158845163e0,1eb384d80daa700ba2e71ee42872cc9bba926332,bac7f56e6285633a14f1c7feb315767ff17f7adec6a47c48e0b8ce342227a101,63054,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0091,MASTER PRODUCT VISION,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_004_master_product_vision/MASTER_PRODUCT_VISION_V2_1_ADOPTED_PRE_LOCK.md,5d4454efa7e9369c75ef81c2fd34e11cea07da22,1eb384d80daa700ba2e71ee42872cc9bba926332,ddf31c602a777e7c0d107adfd2523d2e22989b2227cb25fd0a851b21c0e8e6ef,55909,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0092,MASTER_PRODUCT_VISION_V2_1_PRE_ADOPTION_FOUNDER_APPROVED,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_004_master_product_vision/history/MASTER_PRODUCT_VISION_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.docx,3b2b2cde32d021938fe4f4bcb9c5da050017e676,1eb384d80daa700ba2e71ee42872cc9bba926332,a8da28bfdfe5f72512dc88deb4daca3e3c7e87be29523d77adda1f4215340028,63054,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0093,MASTER PRODUCT VISION,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_004_master_product_vision/history/MASTER_PRODUCT_VISION_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.md,050ea50ec5b0d82b480b081fe0b4ff77dfb31a3f,1eb384d80daa700ba2e71ee42872cc9bba926332,ef3f28009d4552c7067f5eef0bcb554521a9feda6228adf63dd3979fb193ca30,55917,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0106,MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK.docx,158985a63acfcfe506d7eefebda87b2843d6b856,1eb384d80daa700ba2e71ee42872cc9bba926332,ab33923507e0d3ef9a4cc9670a25786c1b752b126d319d532c495d3efc9aff9c,72940,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0107,"MASTER AGREEMENT, CONSENT, AND AUTHORIZATION MODEL",ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_ADOPTED_PRE_LOCK.md,f9161bccfd801aaa746ebf81001a6855a9d9cc98,1eb384d80daa700ba2e71ee42872cc9bba926332,a96effd167554d84dbdf18f0804468abcf67a9a9e326c6ea8907e59779097bc0,86071,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0108,MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/history/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.docx,319e7cfb368ee000837b2481e0615d0f293b73ce,1eb384d80daa700ba2e71ee42872cc9bba926332,735f6a8395019d3d48496cf4041d2c839202caf11cfab52cb3f499501689c55b,72940,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0109,"MASTER AGREEMENT, CONSENT, AND AUTHORIZATION MODEL",ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adoptions/c0_019_agreement_consent_authorization_v2_1/history/MASTER_AGREEMENT_CONSENT_AND_AUTHORIZATION_MODEL_V2_1_PRE_ADOPTION_FOUNDER_APPROVED.md,7ea621f23ffb15a2b422e0f78bb0dd59cfd4085c,1eb384d80daa700ba2e71ee42872cc9bba926332,fca7f430a405cd169d44d1be6e5eb3c269f3dd8872aea95ac743dc056240815b,86079,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0113,C0_023_C0_035_ADOPTION_EVIDENCE_MANIFEST,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/C0_023_C0_035_ADOPTION_EVIDENCE_MANIFEST.json,1e2b0da8ec3a90269e8dc322548414c4b8cabadd,1eb384d80daa700ba2e71ee42872cc9bba926332,0521f343d48210a3eb809a9b9c2c6dcf5b8c6b11b1441d98dd1d4ade1ea2686d,22545,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0114,C0_023_C0_035_ADOPTION_EVIDENCE_PACKAGE_RECORD,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/C0_023_C0_035_ADOPTION_EVIDENCE_PACKAGE_RECORD.json,b949d2a2569c10bcd42d2d367099fe6188f9a531,1eb384d80daa700ba2e71ee42872cc9bba926332,7e1d8c234c6acf7c1296dc72d71baed9cf8f269e499c863a33404fa404f5a42e,849,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0120,C0_023_C0_035_FOUNDER_ADOPTION_EVENT_RECORD,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/C0_023_C0_035_FOUNDER_ADOPTION_EVENT_RECORD.json,6be38369d5706362726b250e55f2df01453c7fd6,1eb384d80daa700ba2e71ee42872cc9bba926332,a4034370101da2f9bf43f05ac6307a0ab31e6c97562b854eac58685774a3f9fd,1073,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0123,MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/MASTER_PRIVACY_AND_DATA_PROTECTION_MODEL_V2_0_FOUNDER_APPROVED.pdf,3367820c173669a239df3c0cd1140d466a2884cf,1eb384d80daa700ba2e71ee42872cc9bba926332,c917e905e558c08022b2d234cd254c2117370875d859b49551707862f25c3ef2,389987,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0124,contact-sheet-01,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/contact-sheet-01.png,7f5a78e0004b41d6a09de714c3709ddcf42f5bb0,1eb384d80daa700ba2e71ee42872cc9bba926332,0dda2b980a93dd6e312833fd22bf30485580881bb9a3ba1a285cad959f626f88,2106518,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0125,contact-sheet-02,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/contact-sheet-02.png,332b46f7c9f10613e8d5b0c11478cb1e7f502356,1eb384d80daa700ba2e71ee42872cc9bba926332,543b09199d1d542dc9614d4c759126556ea0e593c0cefc012cc1b9e934419adb,1960894,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0126,page-1,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-1.png,7968b4a1d0f1a1e233528203e9ac0746cd92e626,1eb384d80daa700ba2e71ee42872cc9bba926332,3467add871146aa2735a517ab212f7113591d358d0f164b789522aa2ff18d360,390004,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0127,page-10,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-10.png,a821e4d2c7835cae21571852bf60de9abc7e7e46,1eb384d80daa700ba2e71ee42872cc9bba926332,023d2a67cda305e0488b0782b86f1402d48c6df95eef7bae90a34857a1c05952,429303,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0128,page-11,ADOPTION_RECORD_OR_ADOPTED_SOURCE,UNSPECIFIED_VERSION,docs/canon/adoptions/c0_023_c0_035_adoption/render_evidence/privacy/page-11.png,1e9715e06139a5ec30fb249e30bb30f73ce089e3,1eb384d80daa700ba2e71ee42872cc9bba926332,eb82ab1747f6c98eb40e0690dcf4c71594fad29787eb153aa9142b8900d5d73f,468601,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
