source_id,exact_title,artifact_class,version,repository_path,git_blob,source_commit,sha256,byte_length,lifecycle_state,authority_state,relevant_section,predecessor,successor,current_or_historical_status,unresolved_conflict
SRC-0458,Master Security Incident Response and Disclosure Model Post-Lock Change-Control Protocol,LOCK_RECORD,V1.0,docs/canon/locks/security_incident_response_v1_0/C0_030_SECURITY_INCIDENT_RESPONSE_AND_DISCLOSURE_POST_LOCK_CHANGE_CONTROL_PROTOCOL.md,5f42a6f71f467a43b8755c61fe14bfda16195f24,1eb384d80daa700ba2e71ee42872cc9bba926332,a4083baa89b4c9001ea1415ed30d84285a96421e2ef6c62d8f04c25304f5d2c6,736,LOCKED,LOCK_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0469,Governance Finding Registry,CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/registries/GOVERNANCE_FINDING_REGISTRY.md,6224fa9c7e56b4d1ede2d4befe504adb019cf611,1eb384d80daa700ba2e71ee42872cc9bba926332,6573f1a831ea1c7f84c5241acef3d24069265eb1d13972273f066d099d8b706f,19764,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1193,Financial Truth V2.1 Findings Register,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.1,docs/canon/reviews/financial_truth_v2_1/MASTER_FINANCIAL_TRUTH_AND_RESPONSIBILITY_MODEL_V2_1_FINDINGS_REGISTER.md,ef1432c4d07bd86036a7b5f19bd677bf5c5673b1,1eb384d80daa700ba2e71ee42872cc9bba926332,835528ecfc470c450e3169148ce26512a3afd5dc37ea3519d885b13e783388f8,1373,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1222,"Identity, Account, and Actor V2.0 Alignment Report",CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_ALIGNMENT_REPORT.md,5b7c72feb47266336272915b8895c48bda508fcd,1eb384d80daa700ba2e71ee42872cc9bba926332,649e06d8fe70d4763f75df7fc552dc17bef83068c36df101beb5483fd6b4f5a7,2013,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1223,"Identity, Account, and Actor V2.0 Canon Index Proposal",CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_CANON_INDEX_PROPOSAL.md,e268be6ec98b40c6a0933660359ec96f4b2dbcdd,1eb384d80daa700ba2e71ee42872cc9bba926332,2317284b01d927e759fd93a15472ef997fce2200a1169a303a4bf3d6ca845a0e,1016,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1224,"Identity, Account, and Actor V2.0 Lock Blocker Report",CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_LOCK_BLOCKER_REPORT.md,bfcb82164ff8b5b749008ce8b3a212fbdfaf100b,1eb384d80daa700ba2e71ee42872cc9bba926332,07c6ef4ba753c1ab2d7126b59ec435401515319fe2317f489407f790487b8a0f,794,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1225,"Identity, Account, and Actor V2.0 Preservation and Correction Matrix",CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_PRESERVATION_AND_CORRECTION_MATRIX.md,f6ad65162e5f432b7ed0899be14ea28bc95dfae8,1eb384d80daa700ba2e71ee42872cc9bba926332,3585a3962ea44c40f081e4e44f0294016da2229c272ebbfe066dc74de7d222c4,1452,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1226,"Identity, Account, and Actor V2.0 Proposed Adoption Report",CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/A_IDENTITY_ACTOR_PROPOSED_ADOPTION_REPORT.md,63f52d70ad55cdb15f7131e92a2b7a30b04fb705,1eb384d80daa700ba2e71ee42872cc9bba926332,d9df7facbf212ab0edd84d34bcc3c0c26dd56027aba7c2a5e2b52a9d94e54220,1029,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1227,Identity V2.0 Adopted-Byte Immutability Verification,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTED_BYTE_IMMUTABILITY_VERIFICATION.md,44b93bc9a9198d719dfa46b5f5b7a1db8fbbe4af,1eb384d80daa700ba2e71ee42872cc9bba926332,4919ca199e376151150c3802f3802bce4ba07a2bf0e0b4ba4638a48b7a729183,736,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1228,"Identity, Account, and Actor V2.0 Adoption Correction Integrity Ledger",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_CORRECTION_INTEGRITY_LEDGER.md,316d6778470450ea35d2ea412936e604dda955d1,1eb384d80daa700ba2e71ee42872cc9bba926332,d3ed95f613d215f14b32252292c2f7f5c0a74218f15bf7011ffcb98e9667b03a,1196,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1229,"Identity, Account, and Actor V2.0 Adoption Dependency Registry Proposal",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_DEPENDENCY_REGISTRY_PROPOSAL.md,1530b2dc2557a74ecf847ef02cc1a77efa401cfb,1eb384d80daa700ba2e71ee42872cc9bba926332,35b64083219696d97034886cd5594fd28c1a67cc36ceef67be34f4dd317f13ee,712,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1230,"Identity, Account, and Actor V2.0 Adoption Domain Ownership Confirmation",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_DOMAIN_OWNERSHIP_CONFIRMATION.md,d35e69a4c5ae478ee99d17450f8bca26bf1fd673,1eb384d80daa700ba2e71ee42872cc9bba926332,1ba87b0a260d5eb610f09828d4407ee7e8b9a3e3887403186ffac8648bc63480,1573,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1231,"Identity, Account, and Actor V2.0 Adoption Protocol and Provider Neutrality Verification",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_PROTOCOL_PROVIDER_NEUTRALITY_VERIFICATION.md,246babcc0f7eb588e8e8728de8af5e4e43e45bc9,1eb384d80daa700ba2e71ee42872cc9bba926332,002dc109f6b940777d549d222b8b8de7680cbef12a8f4887621a845414779154,860,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1232,"Identity, Account, and Actor V2.0 Adoption Provenance Verification",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_PROVENANCE_VERIFICATION_REPORT.md,2e787bf17b9342a4afd8f8b181eb9ca6bc3ff41f,1eb384d80daa700ba2e71ee42872cc9bba926332,df107ed85b60f06ffe4872a45d0752bd0bdeb41f9eb64ddb50f5f4d2ac63cdeb,878,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1233,"Identity, Account, and Actor V2.0 Adoption Readiness Assessment",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_READINESS_ASSESSMENT.md,621a02ce321ee24e4fea04590401ebd86421fe6a,1eb384d80daa700ba2e71ee42872cc9bba926332,25047857050864a8478ad3c35a0463d4c48c27a9064726db1b4c65849de157ae,1025,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1234,Identity V2.0 Adoption-Record Reconciliation Ledger,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_ADOPTION_RECORD_RECONCILIATION_LEDGER.md,1fa736b6c9888de45d09810fea388ea8d20bad05,1eb384d80daa700ba2e71ee42872cc9bba926332,15c0d552fde40ebef6b9c74512f98c36b835a1b43f5a02febf6dc0fd5842fef5,899,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1235,"Identity, Account, and Actor V2.0 Before-and-After Wording Ledger",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_BEFORE_AND_AFTER_WORDING_LEDGER.md,b8ac03b01291eb3c52a6fce3b3b516cd09a99eab,1eb384d80daa700ba2e71ee42872cc9bba926332,466213c8c9717ea9cde14fc3be5631ad3bfbf92b2daeadac0c1e78c599cb5129,2261,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1236,"Identity, Account, and Actor V2.0 Constitutional Conflict Analysis",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_CONSTITUTIONAL_CONFLICT_ANALYSIS.md,830d99ba171f2b1d59723b935ab8523b787ca8ee,1eb384d80daa700ba2e71ee42872cc9bba926332,21be28f79c8cbfaf257606bd555cc8570608acd4201e34fb84c8dd863d429168,2306,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1237,"Identity, Account, and Actor V2.0 Constitutional Correction Report",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_CONSTITUTIONAL_CORRECTION_REPORT.md,997133755adf9fb7b9cd2cbaf9f8063a2752c008,1eb384d80daa700ba2e71ee42872cc9bba926332,83c3d541d678426c593cb44c492dfbcdf1055cc8d9cb2f62dac876c84527be9b,1720,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1238,"Identity, Account, and Actor Model V2.0 Constitutional Review",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_CONSTITUTIONAL_REVIEW_REPORT.md,93a66c69fd78f785acdee54b149943d6820a8ae1,1eb384d80daa700ba2e71ee42872cc9bba926332,8207fe1f919f703a47ad75ace106c02a1552887485633e58868178e6962d0840,4014,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1239,"Identity, Account, and Actor V2.0 Controlled Adoption Review",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_CONTROLLED_ADOPTION_REVIEW_REPORT.md,c8b5958e5aa3b590d114e1aa2952109fad2bc482,1eb384d80daa700ba2e71ee42872cc9bba926332,4458412bc6ecfe598bc824cedbd95e0e9d0882cec5c7512580b27b55e4a3e009,2862,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1240,"Identity, Account, and Actor V2.0 Core Distinctions Verification Matrix",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_CORE_DISTINCTIONS_VERIFICATION_MATRIX.md,3eb13f7148f3e50022bc218cdf825d7968fc5920,1eb384d80daa700ba2e71ee42872cc9bba926332,822db8c9455c1d15fee0337e237f671a94cdc3303efd2cd68d78769ac635cda4,1738,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-1241,"Identity, Account, and Actor V2.0 Cross-Canon Dependency Matrix",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2,docs/canon/reviews/foundational_gap_closure/A_IDENTITY_ACTOR/IDENTITY_ACTOR_V2_CROSS_CANON_DEPENDENCY_MATRIX.md,e3c770b42fa7d77401fa610282b494d49966b58a,1eb384d80daa700ba2e71ee42872cc9bba926332,4114fa4ac26b5f9732051c460a62446c321f92ddd853965f8e4a9a342cf9d0eb,3477,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
