field_name,definition,data_type,required_or_optional,permitted_values,null_treatment,source_of_truth,validation_rule,example,prohibited_use,relationship_to_other_registers
ci_result,ci result,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,ci_result_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
review_thread_state,review thread state,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,review_thread_state_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
changed_paths,changed paths,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,changed_paths_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
governance_classification,governance classification,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,governance_classification_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
schema_effect,schema effect,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,schema_effect_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
implementation_effect,implementation effect,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,implementation_effect_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
lifecycle_effect,lifecycle effect,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,lifecycle_effect_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
overlap_with_other_prs,overlap with other prs,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,overlap_with_other_prs_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
dependency_state,dependency state,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,dependency_state_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
base_drift,base drift,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,base_drift_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
supersession_risk,supersession risk,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,supersession_risk_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
custody_requirement,custody requirement,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,custody_requirement_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
recommended_disposition,recommended disposition,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,recommended_disposition_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
exact_next_action,exact next action,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,exact_next_action_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
responsible_owner,responsible owner,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,responsible_owner_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
deadline,deadline,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,deadline_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
founder_decision_required,founder decision required,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,founder_decision_required_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
merge_authority_state,merge authority state,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,merge_authority_state_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
url,url,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,url_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
ci_failure_analysis,ci failure analysis,string,required,controlled by validator or source register where applicable,empty allowed only when evidence is absent and gap is explicit,09_WORKSTREAM_PR_BRANCH_DISPOSITION/WORKSTREAM_PR_BRANCH_DISPOSITION_REGISTER.csv,required column present; enum and relationship checks where implemented,ci_failure_analysis_example,must not infer adoption activation implementation production merge certification or closure,"linked by stable id, source path, PR number, or document number"
