source_id,exact_title,artifact_class,version,repository_path,git_blob,source_commit,sha256,byte_length,lifecycle_state,authority_state,relevant_section,predecessor,successor,current_or_historical_status,unresolved_conflict
SRC-0040,Master Relationship Model Adoption Report,CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/MASTER_RELATIONSHIP_MODEL_ADOPTION_REPORT.md,2c061893aa434a6bcd5f569eb5e9256124982f4a,1eb384d80daa700ba2e71ee42872cc9bba926332,b596a48e719b0a2a1557fbbd2b9a309d6e9c41e23d00266605700cb522d877b8,7062,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0055,MASTER AUDIT EVENT AND EVIDENCE MODEL,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_AUDIT_EVENT_AND_EVIDENCE_MODEL_V2_0_ADOPTED_SOURCE.md,973670e46a524d6dff583e6c07f909717c55ef8e,1eb384d80daa700ba2e71ee42872cc9bba926332,321aefaeee9f04ad927c01d96e4b05549713c118f9868b7fccf7a8e9b53d8ea2,71607,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0056,MASTER_BARN_LIFECYCLE_V3_1_ADOPTED_SOURCE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V3.1,docs/canon/adopted_sources/MASTER_BARN_LIFECYCLE_V3_1_ADOPTED_SOURCE.docx,f1d3b9057d17c5a8e962615ffd0106a21a6385bc,1eb384d80daa700ba2e71ee42872cc9bba926332,68e36eeed2cb1134641d352cf31fe32cb34d49dfdb8ef8e2f81759ead37c0349,42699,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0057,MASTER BARN LIFECYCLE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V3.1,docs/canon/adopted_sources/MASTER_BARN_LIFECYCLE_V3_1_ADOPTED_SOURCE.md,0844af5e4604c77447306f020b44a93519f65152,1eb384d80daa700ba2e71ee42872cc9bba926332,c2a698ca1bbb8dc723ea7ac0270a9f66e8b06d0cbcb01535efefc517b6076d4a,11741,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0058,MASTER_BUSINESS_LIFECYCLE_V2_1_ADOPTED_SOURCE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adopted_sources/MASTER_BUSINESS_LIFECYCLE_V2_1_ADOPTED_SOURCE.docx,f9f02573cdd5e9e83cd9b982f512db7a4841eb7f,1eb384d80daa700ba2e71ee42872cc9bba926332,9ba9ac3a021979badcba1c4d2c75c03e02b5fbcf33687e40dc9668da40c42d91,42145,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0059,MASTER BUSINESS LIFECYCLE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adopted_sources/MASTER_BUSINESS_LIFECYCLE_V2_1_ADOPTED_SOURCE.md,490c34be4d4f15d2646c18ebb4916accc7357b03,1eb384d80daa700ba2e71ee42872cc9bba926332,a07b0ba2fc6c3c0ce5b9db3f56c5f26fcda8d87e5f4f115a02e19b6b5fb4b37d,10587,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0060,"MASTER CLAIMS, DISPUTES, AND AUTHORITY MODEL",ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_CLAIMS_DISPUTES_AND_AUTHORITY_MODEL_V2_0_ADOPTED_SOURCE.md,02fa1e63bb089528e1c9dfff3935e9be462065b1,1eb384d80daa700ba2e71ee42872cc9bba926332,a4787fb641dca1d28d98f10240957d0b09ea8ee1cee8358f64e80dd658b8b626,62200,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0061,"MASTER COMMUNICATION, NOTIFICATION, AND NOTICE MODEL",ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_COMMUNICATION_NOTIFICATION_AND_NOTICE_MODEL_V2_0_ADOPTED_SOURCE.md,a15bc24a899c77d4993d4f920928c99dda7fdf02,1eb384d80daa700ba2e71ee42872cc9bba926332,bff9fd88cb312d6666677f924a5923134d995015ab6fbfd7a398bcbeb10dc761,71860,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0062,MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.docx,f52908efb552fedf6d34fe42105dacac64be0959,1eb384d80daa700ba2e71ee42872cc9bba926332,49c6d4a71c07456bb6728af1b1f4c46254c7e616ec68663ca405e3f17f856712,47633,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0063,EQUINESYNC,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_CONFIGURATION_AND_FEATURE_FLAG_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.md,8980e1e1472568d3795623f2d9f0f0c39240bada,1eb384d80daa700ba2e71ee42872cc9bba926332,d5e37ac7d475465f9c8fac5171851a136882cf4c57cb75ea0b17cf8dcec2a0f8,26952,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0064,"MASTER DATA PROTECTION, ENCRYPTION, AND KEY MANAGEMENT MODEL",ADOPTION_RECORD_OR_ADOPTED_SOURCE,V1.0,docs/canon/adopted_sources/MASTER_DATA_PROTECTION_ENCRYPTION_AND_KEY_MANAGEMENT_MODEL_V1_0_ADOPTED_SOURCE.md,b839d71a25340de75f68ba63ca24a1fb7a16603c,1eb384d80daa700ba2e71ee42872cc9bba926332,0fa543e25a2cffe75e9d07b68ccf0adefb8ae31e10c05afd5f1b84ee452a23ba,15185,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0065,MASTER_DEVELOPER_PLATFORM_AND_INTEGRATION_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_DEVELOPER_PLATFORM_AND_INTEGRATION_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.docx,ca3bd5a89c4ff94051b0875a88eb5f2e1f03017e,1eb384d80daa700ba2e71ee42872cc9bba926332,6bcea8536ac5438e551f60d16afa3377d4769c1599cb1e230b802630bf9348d8,68035,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0066,"MASTER DEVELOPER, PLATFORM, AND INTEGRATION GOVERNANCE MODEL V2.0",ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_DEVELOPER_PLATFORM_AND_INTEGRATION_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.md,1c036ee6d4689d16b7b47cf10d7f0455c64e0107,1eb384d80daa700ba2e71ee42872cc9bba926332,6688f58a9fcfbe55eb22d4e87a77bda7bf95899c4d46d9c11aecb18f26eb546e,77016,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0067,MASTER_ECOSYSTEM_MODEL_V2_1_ADOPTED_SOURCE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adopted_sources/MASTER_ECOSYSTEM_MODEL_V2_1_ADOPTED_SOURCE.docx,2ddc8e53dffdc85030112e5cfb8205b090092558,1eb384d80daa700ba2e71ee42872cc9bba926332,6754ecd64d3468aad79c80dee2aa0390ae0489f0c0d88b693556e048d929b13e,42507,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0068,MASTER ECOSYSTEM MODEL,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adopted_sources/MASTER_ECOSYSTEM_MODEL_V2_1_ADOPTED_SOURCE.md,dd2d35dce97a531c1c00d43c520073dc0150d3dd,1eb384d80daa700ba2e71ee42872cc9bba926332,67175779abfe8ff2dee0ff7b1b8c06eee42943052071bbad1f65439c73696d07,11560,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0069,"Master Equine Health, Welfare, Medical Record, and Clinical Support Model V1.1",ADOPTION_RECORD_OR_ADOPTED_SOURCE,V1.1,docs/canon/adopted_sources/MASTER_EQUINE_HEALTH_WELFARE_MEDICAL_RECORD_AND_CLINICAL_SUPPORT_MODEL_V1_1_ADOPTED_SOURCE.md,5af814d8a9bfec8b6bdc91f62a94ebdb7e0f31c8,1eb384d80daa700ba2e71ee42872cc9bba926332,c0d08f71e63302d6847560b39dae2e3b68caaee5b5a2bc2927ff80daf969926c,29253,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0070,MASTER_FACILITY_DOMAIN_MODEL_V2_1_ADOPTED_SOURCE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adopted_sources/MASTER_FACILITY_DOMAIN_MODEL_V2_1_ADOPTED_SOURCE.docx,32a6c76b3219d63909a0661a368c83815c8ce639,1eb384d80daa700ba2e71ee42872cc9bba926332,fca9c5db54b45d046783fc149082a663427d964e1b66dd2422299f5112176edf,42078,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0071,MASTER FACILITY DOMAIN MODEL,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adopted_sources/MASTER_FACILITY_DOMAIN_MODEL_V2_1_ADOPTED_SOURCE.md,ac3a52a5d1586d4fb22a7a7f5790c0390ed8a2d8,1eb384d80daa700ba2e71ee42872cc9bba926332,8323b8402c3d445fe2b8d363caf16bb2a8eb4e08b0b37bd36b90ee69092a698d,10324,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0072,MASTER_HORSE_LIFECYCLE_V3_1_ADOPTED_SOURCE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V3.1,docs/canon/adopted_sources/MASTER_HORSE_LIFECYCLE_V3_1_ADOPTED_SOURCE.docx,9956469cc393b177028b591e6a94f926b5b8581f,1eb384d80daa700ba2e71ee42872cc9bba926332,6a27c84261f5404dc5503f09422f5766e3cd2dbb2389126e9e2ed5ddc56b3476,42878,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0073,MASTER HORSE LIFECYCLE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V3.1,docs/canon/adopted_sources/MASTER_HORSE_LIFECYCLE_V3_1_ADOPTED_SOURCE.md,6abcfa7b9a29302d983a3915f30d87ac037e3432,1eb384d80daa700ba2e71ee42872cc9bba926332,41313d11aae592d041decaf34e5a131863423e843057d47864e666bdea21e6bf,12313,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0074,"MASTER MEDIA, FILES, AND DIGITAL ASSET GOVERNANCE MODEL V2.1",ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.1,docs/canon/adopted_sources/MASTER_MEDIA_FILES_AND_DIGITAL_ASSET_GOVERNANCE_MODEL_V2_1_ADOPTED_SOURCE.md,c26e401c278e23d527320937f37695ba1a9a1961,1eb384d80daa700ba2e71ee42872cc9bba926332,443ee842c3ba675980353784763dfe76c6c8231532cac24dc8badca315706402,111268,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0075,**FOUNDER-CONFIRMED RECONCILED CONSTITUTIONAL CANDIDATE**,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V1.2,docs/canon/adopted_sources/MASTER_MINOR_GUARDIANSHIP_SAFEGUARDING_AND_PROTECTED_PARTICIPANT_MODEL_V1_2_ADOPTED_SOURCE.md,3d19d650ea51c93680cea5301df57e7b24c2c66f,1eb384d80daa700ba2e71ee42872cc9bba926332,83ed4cae3d88e8f9921f8bed971ac9e4c49007c5f847aa704ce4eecae814bdbd,89345,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0076,MASTER PERMISSION AND ACCESS-CONTROL MODEL,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V1.1,docs/canon/adopted_sources/MASTER_PERMISSION_AND_ACCESS_CONTROL_MODEL_V1_1_ADOPTED_SOURCE.md,84baee84f68efb976684d23268e023851412c77a,1eb384d80daa700ba2e71ee42872cc9bba926332,6e3f4160e4166831cfe4f154032ff7648a5a44b70762289252c615e98b899fa3,49176,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0077,MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE,ADOPTION_RECORD_OR_ADOPTED_SOURCE,V2.0,docs/canon/adopted_sources/MASTER_PLATFORM_EXTENSIBILITY_AND_PLUGIN_GOVERNANCE_MODEL_V2_0_ADOPTED_SOURCE.docx,14bfc3900332fb2cbd46253bab8cc75271aba045,1eb384d80daa700ba2e71ee42872cc9bba926332,91bd21a767798e812788efc13623ba2a868d9bdbde8b77c9068e6177df4e5fc3,71885,ADOPTED,ADOPTION_EVIDENCE_PRESENT,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
