field_name,definition,data_type,required_or_optional,permitted_values,null_treatment,source_of_truth,validation_rule,example,prohibited_use,relationship_to_other_registers
exploitability_where_relevant,exploitability where relevant,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_exploitability_where_relevant,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
user_harm_analysis_where_relevant,user harm analysis where relevant,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_user_harm_analysis_where_relevant,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
safeguarding_relevance,safeguarding relevance,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_safeguarding_relevance,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
privacy_relevance,privacy relevance,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_privacy_relevance,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
financial_relevance,financial relevance,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_financial_relevance,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
health_or_welfare_relevance,health or welfare relevance,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_health_or_welfare_relevance,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
owner,owner,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_owner,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
accountable_authority,accountable authority,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_accountable_authority,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
creation_date,creation date,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_creation_date,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
due_date,due date,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_due_date,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
age,age,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_age,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
current_status,current status,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_current_status,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
mitigation,mitigation,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_mitigation,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
closure_evidence,closure evidence,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_closure_evidence,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
independent_validator,independent validator,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_independent_validator,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
closure_authority,closure authority,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_closure_authority,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
reopening_trigger,reopening trigger,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_reopening_trigger,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
business_justification,business justification,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_business_justification,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
approving_authority,approving authority,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_approving_authority,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
compensating_controls,compensating controls,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_compensating_controls,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
effective_date,effective date,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_effective_date,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
expiration_date,expiration date,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_expiration_date,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
renewal_limit,renewal limit,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_renewal_limit,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
affected_users_systems_or_data,affected users systems or data,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_affected_users_systems_or_data,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
monitoring_requirement,monitoring requirement,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_monitoring_requirement,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
renewal_evidence,renewal evidence,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_renewal_evidence,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
automatic_reopening_upon_expiration,automatic reopening upon expiration,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_automatic_reopening_upon_expiration,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
silent_permanent_continuation_prohibited,silent permanent continuation prohibited,string,required,see schema or controlled vocabulary where applicable,empty means unavailable or not applicable only where documented,06_FINDINGS_RISKS_EXCEPTIONS_WAIVERS/FINDINGS_RISKS_EXCEPTIONS_WAIVERS_REGISTER.csv,required column present; non-empty unless explicitly allowed,example_silent_permanent_continuation_prohibited,"must not infer adoption, activation, implementation, production, merge, or certification authority","linked by stable ID, source path, PR number, or document number where applicable"
