source_id,exact_title,artifact_class,version,repository_path,git_blob,source_commit,sha256,byte_length,lifecycle_state,authority_state,relevant_section,predecessor,successor,current_or_historical_status,unresolved_conflict
SRC-0024,Master Horse Transfer and Continuity Policy Final Lock Report,CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/MASTER_HORSE_TRANSFER_AND_CONTINUITY_POLICY_FINAL_LOCK_REPORT.md,6a81c0f1097d8bf161c7261c0b60eed28b83d714,1eb384d80daa700ba2e71ee42872cc9bba926332,1681c6fc298c1c2ada88cf7538fee50fd4bafa2b1edbd87f1246435ce89026c7,1923,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0025,"MASTER IDENTITY, ACCOUNT, AND ACTOR MODEL",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0.md,2d3936614cc0bfa819055346442cb0de634e29cf,1eb384d80daa700ba2e71ee42872cc9bba926332,1c79c20a2edd2e7e3907e875679c5871d53c146a226364fb0cc3f956d39f5d0e,54511,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0026,"Master Identity, Account, and Actor Model V2.0 Adoption Ledger",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_ADOPTION_LEDGER.md,9125fdbb8e8689b2575521a43f19f232ca22e4fa,1eb384d80daa700ba2e71ee42872cc9bba926332,91512918b0e2f2d3aafc0a14c072340311a1975efa230c0f5bd17cfa6ce34b4d,1819,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0028,"Master Identity, Account, and Actor Model V2.0 Adoption Report",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_ADOPTION_REPORT.md,5adab00d16f122013d7557f23b8a0322d9d2dfe8,1eb384d80daa700ba2e71ee42872cc9bba926332,4be7815ffc28adc30bfd331e3d87009432dc038886282dfbabe5dd262f483dcf,2763,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0029,"Master Identity, Account, and Actor Model V2.0 Final Lock Decision",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_FINAL_LOCK_DECISION.md,4fdd27d91f2cf671bae0bea683a04dc96c0900ff,1eb384d80daa700ba2e71ee42872cc9bba926332,5634f75dbefe32616f8908b9a731187c5c165a43b4de97f14d6cbd8449cf0b46,929,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0030,"Master Identity, Account, and Actor Model V2.0 Final Lock Report",CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_FINAL_LOCK_REPORT.md,fe7e7bf6530505a4c7bd1ba9df65e0a2d739c3a0,1eb384d80daa700ba2e71ee42872cc9bba926332,f2f9a3ad2b660dea27170db63b81c11decb8aeaeb8809bf0d1de234dd747a0b9,1673,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0032,Identity V2.0 Lock Verification Matrix,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_LOCK_VERIFICATION_MATRIX.md,5a543055ad5b90c7c31d1d33afea24147fbed445,1eb384d80daa700ba2e71ee42872cc9bba926332,0238a69d0e4b731d8066dce7c2fb0afaed275a19bfadf5bb5fbf24818012353e,1198,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0033,Identity V2.0 P2 Retention Register,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.0,docs/canon/MASTER_IDENTITY_ACCOUNT_AND_ACTOR_MODEL_V2_0_P2_RETENTION_REGISTER.md,3e802f30005812f8b62eb2d06625e212a55984fb,1eb384d80daa700ba2e71ee42872cc9bba926332,36f3784ed55329b835b93b26ac482efd37ccf6769e2feac1dc585a591b15aeaa,2161,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0035,MASTER_PERMISSION_MODEL.md,CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/MASTER_PERMISSION_MODEL.md,e845df4af0fd77ced5fc9f83a3847a36f220557e,1eb384d80daa700ba2e71ee42872cc9bba926332,2034979a0fe77fd89ba065ecf9d309f5897641b6c38c9bde7c69dc8ac06adeab,45150,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0036,MASTER_PRODUCT_VISION,CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/MASTER_PRODUCT_VISION.md,4d95b6c0cf08a9f035fc5e027d65d83ffbf1a3d5,1eb384d80daa700ba2e71ee42872cc9bba926332,ba2bdedfbbd89889af02035656d2f738175dcbde3869084c5e0c92062644c469,56480,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0037,MASTER_PRODUCT_VISION,CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/MASTER_PRODUCT_VISION.pdf,f9bb598eba4aad7e244a610c3ae1dbe11bde0416,1eb384d80daa700ba2e71ee42872cc9bba926332,a640800847bb762c3ca0daf9a1d128698232878b7976292a1ec29ee637e54192,195731,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0038,MASTER RECORD STEWARDSHIP AND RETENTION MODEL,CONSTITUTIONAL_GOVERNANCE_SOURCE,V2.1,docs/canon/MASTER_RECORD_STEWARDSHIP_AND_RETENTION_MODEL_V2_1.md,4998235d4d3a10c2fd54b812d6935f5c0e3546de,1eb384d80daa700ba2e71ee42872cc9bba926332,4623fb036481a4ffea4e7edde53fa6e83e9a81f062251c8371e242219f524c2a,61188,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0039,MASTER RELATIONSHIP MODEL,CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/MASTER_RELATIONSHIP_MODEL.md,5408f6e7d6bbba7a5bbf4d237dfec77176c1505f,1eb384d80daa700ba2e71ee42872cc9bba926332,f6715f0a02cad2eb8d8eb140d765b7906052c4d6bf3a5a40372c74c5c1e8ba01,76063,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0040,Master Relationship Model Adoption Report,CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/MASTER_RELATIONSHIP_MODEL_ADOPTION_REPORT.md,2c061893aa434a6bcd5f569eb5e9256124982f4a,1eb384d80daa700ba2e71ee42872cc9bba926332,b596a48e719b0a2a1557fbbd2b9a309d6e9c41e23d00266605700cb522d877b8,7062,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
SRC-0041,Master Relationship Model Alignment Report,CONSTITUTIONAL_GOVERNANCE_SOURCE,UNSPECIFIED_VERSION,docs/canon/MASTER_RELATIONSHIP_MODEL_ALIGNMENT_REPORT.md,4cbc033686d9a2860375183fe050df4e2afbad4e,1eb384d80daa700ba2e71ee42872cc9bba926332,2064d26b640aa8284e22d1a7e215f2b1debf80358f9e0775998656d1e6e37612,18120,PROTECTED_CURRENT,DOCUMENTARY_CONTEXT_ONLY,FULL_ARTIFACT_OR_REGISTER_ROW_LEVEL_REVIEW_REQUIRED,NOT_DETERMINED_BY_THIS_ROW,NOT_DETERMINED_BY_THIS_ROW,CURRENT_PROTECTED_REPOSITORY_BYTES,NONE_RECORDED_IN_THIS_ROW
